"","Date","Open","High","Low","Close","Adj.Close","Volume"
"1789","1997-06-27",0.131138,0.132254,0.13058,0.131138,0.11146,157953600
"1790","1997-06-30",0.131696,0.131696,0.125,0.127232,0.10814,171180800
"1791","1997-07-01",0.124442,0.125,0.117188,0.117746,0.100077,450676800
"1792","1997-07-02",0.118304,0.11942,0.116071,0.116629,0.099128,249961600
"1793","1997-07-03",0.117188,0.123884,0.116071,0.12221,0.103872,186782400
"1794","1997-07-07",0.124442,0.127232,0.122768,0.123326,0.10482,191475200
"1795","1997-07-08",0.123884,0.125,0.12221,0.122768,0.104346,95692800
"1796","1997-07-09",0.123326,0.123884,0.121652,0.12221,0.103872,142016000
"1797","1997-07-10",0.114955,0.11942,0.113839,0.118304,0.100552,492508800
"1798","1997-07-11",0.11942,0.138393,0.118862,0.135603,0.115255,734944000
"1799","1997-07-14",0.136161,0.139509,0.132813,0.139509,0.118575,411006400
"1800","1997-07-15",0.140625,0.142857,0.139509,0.142299,0.120946,418353600
"1801","1997-07-16",0.141183,0.147321,0.139509,0.146763,0.12474,446252800
"1802","1997-07-17",0.151786,0.16183,0.146763,0.15625,0.132804,746267200
"1803","1997-07-18",0.159598,0.160156,0.152344,0.154855,0.131618,317564800
"1804","1997-07-21",0.156808,0.157924,0.142857,0.144252,0.122606,354916800
"1805","1997-07-22",0.146205,0.148996,0.145647,0.147879,0.125689,231336000
"1806","1997-07-23",0.149554,0.15067,0.142857,0.143973,0.122369,141288000
"1807","1997-07-24",0.143973,0.143973,0.139509,0.141183,0.119997,133492800
"1808","1997-07-25",0.141741,0.147879,0.140625,0.145089,0.123317,217963200
"1809","1997-07-28",0.146763,0.147321,0.145089,0.146763,0.12474,110510400
"1810","1997-07-29",0.146763,0.148438,0.146205,0.147321,0.125214,71243200
"1811","1997-07-30",0.151228,0.157924,0.149554,0.155134,0.131855,374304000
"1812","1997-07-31",0.155134,0.158482,0.154018,0.15625,0.132804,263816000
"1813","1997-08-01",0.157366,0.171317,0.156808,0.171317,0.14561,481913600
"1814","1997-08-04",0.171317,0.176897,0.171317,0.176339,0.149878,611318400
"1815","1997-08-05",0.178013,0.178571,0.173968,0.176339,0.149878,247128000
"1816","1997-08-06",0.225446,0.247768,0.223214,0.234933,0.19968,4190480000
"1817","1997-08-07",0.256696,0.263951,0.253348,0.260603,0.221498,3755438400
"1818","1997-08-08",0.248326,0.253348,0.233259,0.239397,0.203474,1814164800
"1819","1997-08-11",0.234933,0.236049,0.209821,0.219308,0.186399,1550998400
"1820","1997-08-12",0.214844,0.216518,0.195313,0.196987,0.167428,1048398400
"1821","1997-08-13",0.198661,0.21317,0.182478,0.210938,0.179285,1201424000
"1822","1997-08-14",0.210938,0.216518,0.202567,0.205357,0.174542,434448000
"1823","1997-08-15",0.206473,0.209263,0.203683,0.207589,0.176439,260960000
"1824","1997-08-18",0.208147,0.212054,0.203125,0.210938,0.179285,217840000
"1825","1997-08-19",0.211496,0.21875,0.208147,0.218192,0.185451,289161600
"1826","1997-08-20",0.218192,0.22433,0.21596,0.219866,0.186874,324307200
"1827","1997-08-21",0.21875,0.220424,0.21317,0.214286,0.182131,259280000
"1828","1997-08-22",0.209263,0.214286,0.208705,0.210938,0.179285,227628800
"1829","1997-08-25",0.210938,0.211496,0.204799,0.205915,0.175016,138633600
"1830","1997-08-26",0.202009,0.205357,0.197545,0.198661,0.16885,226206400
"1831","1997-08-27",0.199777,0.203125,0.195313,0.202567,0.17217,190635200
"1832","1997-08-28",0.197545,0.200893,0.196429,0.196429,0.166953,95670400
"1833","1997-08-29",0.194754,0.196429,0.191964,0.194196,0.165055,109670400
"1834","1997-09-02",0.196429,0.201451,0.195871,0.199777,0.169799,186043200
"1835","1997-09-03",0.199777,0.207589,0.199219,0.200893,0.170748,284132800
"1836","1997-09-04",0.201451,0.204241,0.198661,0.200893,0.170748,122539200
"1837","1997-09-05",0.202009,0.204241,0.196429,0.198103,0.168376,136707200
"1838","1997-09-08",0.198661,0.198661,0.191406,0.191964,0.163158,175156800
"1839","1997-09-09",0.19029,0.195313,0.189732,0.194754,0.16553,159028800
"1840","1997-09-10",0.194196,0.206473,0.193638,0.204799,0.174067,274064000
"1841","1997-09-11",0.204241,0.205357,0.196987,0.199777,0.169799,209876800
"1842","1997-09-12",0.198103,0.198661,0.191406,0.196987,0.167428,113680000
"1843","1997-09-15",0.195313,0.197545,0.191964,0.191964,0.163158,96913600
"1844","1997-09-16",0.196987,0.197684,0.194196,0.195871,0.166479,134220800
"1845","1997-09-17",0.196429,0.196429,0.193638,0.194754,0.16553,86766400
"1846","1997-09-18",0.191964,0.200893,0.191964,0.199219,0.169325,169164800
"1847","1997-09-19",0.198103,0.198103,0.194196,0.195871,0.166479,94931200
"1848","1997-09-22",0.197545,0.205915,0.196429,0.203683,0.173119,200368000
"1849","1997-09-23",0.198661,0.198661,0.193638,0.194196,0.165055,200536000
"1850","1997-09-24",0.193638,0.194196,0.190848,0.191964,0.163158,222432000
"1851","1997-09-25",0.19029,0.194196,0.1875,0.188616,0.160313,223384000
"1852","1997-09-26",0.191964,0.195871,0.188616,0.19029,0.161736,208320000
"1853","1997-09-29",0.193638,0.198661,0.192522,0.196987,0.167428,167238400
"1854","1997-09-30",0.196429,0.199219,0.193638,0.193638,0.164581,140571200
"1855","1997-10-01",0.193638,0.194196,0.190848,0.192243,0.163396,130468800
"1856","1997-10-02",0.191406,0.196429,0.190848,0.195871,0.166479,135408000
"1857","1997-10-03",0.196429,0.198661,0.193638,0.197545,0.167902,162232000
"1858","1997-10-06",0.198103,0.198661,0.193638,0.195871,0.166479,93296000
"1859","1997-10-07",0.195313,0.196429,0.194754,0.194754,0.16553,109289600
"1860","1997-10-08",0.194196,0.194754,0.19029,0.191964,0.163158,108841600
"1861","1997-10-09",0.189732,0.200893,0.189174,0.194196,0.165055,187331200
"1862","1997-10-10",0.191964,0.203125,0.191964,0.202567,0.17217,270401600
"1863","1997-10-13",0.203125,0.204241,0.198103,0.202567,0.17217,158625600
"1864","1997-10-14",0.202567,0.203125,0.198103,0.202567,0.17217,165816000
"1865","1997-10-15",0.197545,0.220982,0.197545,0.212612,0.180708,810868800
"1866","1997-10-16",0.188616,0.196987,0.186384,0.191964,0.163158,739188800
"1867","1997-10-17",0.188616,0.188616,0.177455,0.179688,0.152725,438670400
"1868","1997-10-20",0.179688,0.180246,0.166295,0.166853,0.141815,411835200
"1869","1997-10-21",0.168527,0.172433,0.166853,0.170201,0.144661,475272000
"1870","1997-10-22",0.170201,0.171875,0.165179,0.165737,0.140867,151177600
"1871","1997-10-23",0.160714,0.162388,0.158482,0.158482,0.134701,186782400
"1872","1997-10-24",0.16183,0.164063,0.147321,0.147879,0.125689,388236800
"1873","1997-10-27",0.149554,0.16183,0.149554,0.149554,0.127112,329358400
"1874","1997-10-28",0.142857,0.165179,0.141741,0.16183,0.137546,343313600
"1875","1997-10-29",0.164621,0.165179,0.154018,0.15625,0.132804,177587200
"1876","1997-10-30",0.152344,0.156808,0.147321,0.147321,0.125214,188955200
"1877","1997-10-31",0.155134,0.155134,0.148438,0.152065,0.129247,267086400
"1878","1997-11-03",0.156808,0.158482,0.152344,0.155134,0.131855,126011200
"1879","1997-11-04",0.158482,0.16183,0.15625,0.160156,0.136123,168593600
"1880","1997-11-05",0.162946,0.166295,0.161272,0.164063,0.139444,387116800
"1881","1997-11-06",0.168527,0.174107,0.168527,0.169643,0.144187,617086400
"1882","1997-11-07",0.168527,0.178571,0.167411,0.176339,0.149878,795614400
"1883","1997-11-10",0.1875,0.191964,0.165179,0.166853,0.141815,1398241600
"1884","1997-11-11",0.169643,0.169643,0.16183,0.164063,0.139444,332483200
"1885","1997-11-12",0.161272,0.165179,0.156808,0.157366,0.133752,208062400
"1886","1997-11-13",0.160714,0.161272,0.15625,0.160714,0.136598,257521600
"1887","1997-11-14",0.162946,0.165179,0.160714,0.164621,0.139918,135038400
"1888","1997-11-17",0.168527,0.169085,0.163644,0.165179,0.140393,205027200
"1889","1997-11-18",0.165179,0.165179,0.161272,0.161272,0.137072,146641600
"1890","1997-11-19",0.159598,0.163504,0.159598,0.162946,0.138495,79587200
"1891","1997-11-20",0.162388,0.166295,0.16183,0.165179,0.140393,128172800
"1892","1997-11-21",0.166295,0.166853,0.160714,0.162388,0.138021,97776000
"1893","1997-11-24",0.156808,0.160714,0.15625,0.157366,0.133752,157348800
"1894","1997-11-25",0.157924,0.159598,0.15067,0.155134,0.131855,205430400
"1895","1997-11-26",0.155134,0.157924,0.154018,0.15625,0.132804,60412800
"1896","1997-11-28",0.157366,0.159598,0.155692,0.158482,0.134701,41316800
"1897","1997-12-01",0.157924,0.160156,0.154018,0.158482,0.134701,87236800
"1898","1997-12-02",0.155134,0.15625,0.141741,0.141741,0.120472,396816000
"1899","1997-12-03",0.143415,0.143973,0.140067,0.140625,0.119523,343056000
"1900","1997-12-04",0.142857,0.142857,0.139509,0.139509,0.118575,199640000
"1901","1997-12-05",0.138951,0.142857,0.138951,0.141183,0.119997,221468800
"1902","1997-12-08",0.138951,0.140625,0.137277,0.138951,0.1181,133582400
"1903","1997-12-09",0.138393,0.140067,0.133929,0.136161,0.115729,243051200
"1904","1997-12-10",0.134487,0.134487,0.129464,0.131696,0.111934,194880000
"1905","1997-12-11",0.128906,0.130022,0.123884,0.130022,0.110511,256939200
"1906","1997-12-12",0.131696,0.132813,0.125,0.126116,0.107191,160563200
"1907","1997-12-15",0.126116,0.127232,0.122768,0.124442,0.105769,165894400
"1908","1997-12-16",0.125,0.128348,0.125,0.12779,0.108614,185628800
"1909","1997-12-17",0.12779,0.130022,0.124442,0.124442,0.105769,265294400
"1910","1997-12-18",0.125,0.125,0.122768,0.123326,0.10482,202048000
"1911","1997-12-19",0.121094,0.123884,0.118304,0.12221,0.103872,190612800
"1912","1997-12-22",0.123884,0.125,0.117746,0.118862,0.101026,159476800
"1913","1997-12-23",0.117188,0.118862,0.115513,0.115513,0.098179,458830400
"1914","1997-12-24",0.116071,0.118304,0.116071,0.117188,0.099603,97832000
"1915","1997-12-26",0.116629,0.11942,0.116071,0.118862,0.101026,107878400
"1916","1997-12-29",0.118862,0.119978,0.114955,0.117188,0.099603,278196800
"1917","1997-12-30",0.116071,0.119978,0.113839,0.117746,0.100077,342507200
"1918","1997-12-31",0.117188,0.121652,0.115513,0.117188,0.099603,406358400
"1919","1998-01-02",0.121652,0.145089,0.120536,0.145089,0.123317,718110400
"1920","1998-01-05",0.147321,0.147879,0.135603,0.141741,0.120472,651873600
"1921","1998-01-06",0.142299,0.178571,0.131696,0.169085,0.143713,1812473600
"1922","1998-01-07",0.167969,0.169643,0.154576,0.15625,0.132804,1041622400
"1923","1998-01-08",0.155692,0.166295,0.151228,0.162388,0.138021,774020800
"1924","1998-01-09",0.16183,0.172991,0.15625,0.162388,0.138021,886547200
"1925","1998-01-12",0.155692,0.166295,0.152902,0.162946,0.138495,516398400
"1926","1998-01-13",0.166295,0.175223,0.165179,0.174107,0.147981,636854400
"1927","1998-01-14",0.177455,0.178013,0.171875,0.176339,0.149878,589265600
"1928","1998-01-15",0.171317,0.176339,0.166295,0.171317,0.14561,559272000
"1929","1998-01-16",0.173549,0.173549,0.166853,0.167969,0.142764,246355200
"1930","1998-01-20",0.170201,0.172433,0.166295,0.170201,0.144661,241561600
"1931","1998-01-21",0.167411,0.170201,0.165737,0.168806,0.143475,190209600
"1932","1998-01-22",0.166853,0.176339,0.166295,0.171875,0.146084,329728000
"1933","1998-01-23",0.172991,0.175781,0.171875,0.174107,0.147981,233161600
"1934","1998-01-26",0.173549,0.174665,0.167969,0.173549,0.147507,146440000
"1935","1998-01-27",0.171317,0.175781,0.169643,0.170759,0.145135,112235200
"1936","1998-01-28",0.171317,0.172991,0.166295,0.171317,0.14561,151121600
"1937","1998-01-29",0.169085,0.170759,0.165179,0.165179,0.140393,211881600
"1938","1998-01-30",0.163504,0.168527,0.162946,0.163504,0.138969,162444800
"1939","1998-02-02",0.165179,0.165179,0.155134,0.157924,0.134226,636742400
"1940","1998-02-03",0.157924,0.166295,0.157924,0.163504,0.138969,402617600
"1941","1998-02-04",0.161272,0.165179,0.160714,0.162946,0.138495,170195200
"1942","1998-02-05",0.162946,0.165179,0.160714,0.163504,0.138969,238268800
"1943","1998-02-06",0.164063,0.166853,0.162946,0.165179,0.140393,202339200
"1944","1998-02-09",0.164063,0.174107,0.164063,0.171317,0.14561,494670400
"1945","1998-02-10",0.170759,0.174665,0.170201,0.173549,0.147507,422016000
"1946","1998-02-11",0.174107,0.174107,0.168527,0.169643,0.144187,211668800
"1947","1998-02-12",0.170759,0.173549,0.170201,0.172991,0.147032,203750400
"1948","1998-02-13",0.171317,0.177455,0.169643,0.174107,0.147981,207995200
"1949","1998-02-17",0.174107,0.176339,0.174107,0.175223,0.14893,182750400
"1950","1998-02-18",0.174665,0.185268,0.174665,0.183594,0.156044,494592000
"1951","1998-02-19",0.186384,0.186942,0.178571,0.182478,0.155096,399660800
"1952","1998-02-20",0.183036,0.183594,0.176897,0.178571,0.151775,325416000
"1953","1998-02-23",0.179688,0.19308,0.178571,0.189732,0.161261,477489600
"1954","1998-02-24",0.19029,0.190848,0.185268,0.19029,0.161736,456590400
"1955","1998-02-25",0.19029,0.203125,0.186942,0.199219,0.169325,712667200
"1956","1998-02-26",0.199219,0.210379,0.195313,0.209821,0.178336,595134400
"1957","1998-02-27",0.208147,0.21317,0.201451,0.210938,0.179285,519601600
"1958","1998-03-02",0.210379,0.210379,0.198661,0.203125,0.172645,400444800
"1959","1998-03-03",0.195313,0.207031,0.19308,0.206473,0.17549,334073600
"1960","1998-03-04",0.204241,0.220982,0.204241,0.218192,0.185451,817824000
"1961","1998-03-05",0.207589,0.216518,0.206473,0.214844,0.182605,675124800
"1962","1998-03-06",0.21317,0.21875,0.208705,0.218192,0.185451,666467200
"1963","1998-03-09",0.212054,0.217076,0.200893,0.203125,0.172645,574929600
"1964","1998-03-10",0.205357,0.21875,0.204799,0.214844,0.182605,712902400
"1965","1998-03-11",0.22433,0.233817,0.219308,0.233259,0.198257,1214337600
"1966","1998-03-12",0.233259,0.241071,0.228237,0.241071,0.204897,744363200
"1967","1998-03-13",0.243304,0.243304,0.234375,0.242188,0.205846,566160000
"1968","1998-03-16",0.242188,0.243304,0.233817,0.238281,0.202525,402360000
"1969","1998-03-17",0.236607,0.238281,0.231027,0.235212,0.199917,410256000
"1970","1998-03-18",0.232143,0.240513,0.232143,0.240513,0.204422,276998400
"1971","1998-03-19",0.239955,0.240513,0.237165,0.238839,0.202999,160059200
"1972","1998-03-20",0.238281,0.239955,0.232143,0.235491,0.200154,215476800
"1973","1998-03-23",0.231585,0.234375,0.219866,0.233259,0.198257,414736000
"1974","1998-03-24",0.235491,0.25,0.234375,0.25,0.212486,675931200
"1975","1998-03-25",0.246652,0.247768,0.235491,0.242467,0.206083,387374400
"1976","1998-03-26",0.238839,0.241071,0.236049,0.237165,0.201577,202966400
"1977","1998-03-27",0.237723,0.243862,0.235491,0.240513,0.204422,255595200
"1978","1998-03-30",0.238839,0.245536,0.238839,0.244978,0.208217,250700800
"1979","1998-03-31",0.244978,0.248326,0.243304,0.245536,0.208691,266896000
"1980","1998-04-01",0.244978,0.248326,0.241629,0.245536,0.208691,186883200
"1981","1998-04-02",0.243862,0.244978,0.240513,0.243862,0.207269,194308800
"1982","1998-04-03",0.242188,0.243304,0.239397,0.241629,0.205371,203067200
"1983","1998-04-06",0.241071,0.241071,0.233817,0.234375,0.199205,347592000
"1984","1998-04-07",0.230469,0.232143,0.222098,0.227679,0.193514,292700800
"1985","1998-04-08",0.225446,0.226563,0.220424,0.223214,0.189719,225198400
"1986","1998-04-09",0.223772,0.231027,0.223214,0.228795,0.194463,170307200
"1987","1998-04-13",0.228795,0.238281,0.223214,0.236049,0.200628,288299200
"1988","1998-04-14",0.235491,0.243304,0.235491,0.240513,0.204422,327846400
"1989","1998-04-15",0.242746,0.245536,0.237723,0.244978,0.208217,557513600
"1990","1998-04-16",0.261161,0.264509,0.251674,0.25558,0.217228,1837953600
"1991","1998-04-17",0.255022,0.25558,0.24721,0.249442,0.212011,592166400
"1992","1998-04-20",0.246652,0.263393,0.246094,0.258929,0.220075,517776000
"1993","1998-04-21",0.259487,0.260045,0.254464,0.258929,0.220075,348028800
"1994","1998-04-22",0.256696,0.258929,0.245536,0.245536,0.208691,284950400
"1995","1998-04-23",0.244978,0.258929,0.242746,0.24721,0.210114,475294400
"1996","1998-04-24",0.247768,0.252232,0.245536,0.249442,0.212011,215544000
"1997","1998-04-27",0.238839,0.247768,0.238839,0.247768,0.210589,409796800
"1998","1998-04-28",0.248884,0.25,0.234375,0.240513,0.204422,237171200
"1999","1998-04-29",0.240513,0.244978,0.238839,0.241071,0.204897,189537600
"2000","1998-04-30",0.24442,0.246652,0.241629,0.24442,0.207743,179950400
"2001","1998-05-01",0.245536,0.252232,0.239955,0.25,0.212486,184072000
"2002","1998-05-04",0.257813,0.263393,0.257813,0.259487,0.220549,571144000
"2003","1998-05-05",0.261161,0.266741,0.260045,0.265067,0.225292,419283200
"2004","1998-05-06",0.266741,0.271763,0.261161,0.270647,0.230034,897008000
"2005","1998-05-07",0.272879,0.273438,0.266741,0.269531,0.229086,552899200
"2006","1998-05-08",0.268415,0.272321,0.267299,0.271763,0.230983,270816000
"2007","1998-05-11",0.27567,0.282366,0.274554,0.276228,0.234778,665022400
"2008","1998-05-12",0.272879,0.274554,0.267299,0.268973,0.228612,257812800
"2009","1998-05-13",0.268415,0.275112,0.264509,0.271763,0.230983,314417600
"2010","1998-05-14",0.271205,0.271763,0.265625,0.268415,0.228137,162680000
"2011","1998-05-15",0.268415,0.271205,0.261161,0.263951,0.224343,272585600
"2012","1998-05-18",0.262277,0.263951,0.253348,0.254464,0.21628,232388800
"2013","1998-05-19",0.258371,0.262835,0.257254,0.262277,0.22292,218265600
"2014","1998-05-20",0.264509,0.266741,0.256696,0.263951,0.224343,190176000
"2015","1998-05-21",0.263951,0.265067,0.25558,0.257813,0.219126,130995200
"2016","1998-05-22",0.256696,0.256696,0.243862,0.248884,0.211537,266593600
"2017","1998-05-26",0.250558,0.252232,0.237723,0.238281,0.202525,311774400
"2018","1998-05-27",0.229353,0.239397,0.228795,0.238839,0.202999,370193600
"2019","1998-05-28",0.238839,0.248884,0.238839,0.244978,0.208217,298491200
"2020","1998-05-29",0.245536,0.246094,0.236049,0.237723,0.202051,216720000
"2021","1998-06-01",0.236607,0.246652,0.228795,0.234375,0.199205,319692800
"2022","1998-06-02",0.236049,0.243862,0.232143,0.239955,0.203948,179300800
"2023","1998-06-03",0.242188,0.243304,0.233817,0.234933,0.19968,145140800
"2024","1998-06-04",0.237723,0.239955,0.230469,0.239397,0.203474,156139200
"2025","1998-06-05",0.239955,0.243304,0.235491,0.239955,0.203948,123323200
"2026","1998-06-08",0.241071,0.24721,0.239397,0.243304,0.206794,126627200
"2027","1998-06-09",0.24442,0.254464,0.24442,0.252232,0.214383,275744000
"2028","1998-06-10",0.25,0.258929,0.246652,0.250558,0.21296,229230400
"2029","1998-06-11",0.251674,0.25558,0.248326,0.248326,0.211063,180118400
"2030","1998-06-12",0.246652,0.252232,0.24442,0.251116,0.213434,223854400
"2031","1998-06-15",0.243304,0.252232,0.243304,0.245536,0.208691,136662400
"2032","1998-06-16",0.24721,0.251116,0.243862,0.25,0.212486,129684800
"2033","1998-06-17",0.25,0.255022,0.249442,0.251116,0.213434,187174400
"2034","1998-06-18",0.247768,0.250558,0.242746,0.243862,0.207269,119996800
"2035","1998-06-19",0.24442,0.244978,0.238839,0.241629,0.205371,137558400
"2036","1998-06-22",0.241071,0.246094,0.238839,0.24442,0.207743,134568000
"2037","1998-06-23",0.244978,0.251116,0.243304,0.248326,0.211063,231056000
"2038","1998-06-24",0.247768,0.25558,0.243862,0.252232,0.214383,273795200
"2039","1998-06-25",0.255022,0.257254,0.25279,0.255022,0.216754,191811200
"2040","1998-06-26",0.254464,0.25558,0.247768,0.251674,0.213908,111115200
"2041","1998-06-29",0.252232,0.257254,0.250558,0.256138,0.217703,166185600
"2042","1998-06-30",0.25558,0.257254,0.251116,0.256138,0.217703,131062400
"2043","1998-07-01",0.257813,0.267857,0.254464,0.267299,0.227189,314115200
"2044","1998-07-02",0.265067,0.268415,0.258929,0.258929,0.220075,298110400
"2045","1998-07-06",0.263393,0.271205,0.260045,0.271205,0.230509,270950400
"2046","1998-07-07",0.271205,0.27567,0.267857,0.272321,0.231457,241472000
"2047","1998-07-08",0.274554,0.294085,0.273996,0.290737,0.24711,932814400
"2048","1998-07-09",0.294085,0.300223,0.280692,0.282924,0.240469,566608000
"2049","1998-07-10",0.287388,0.291295,0.283482,0.286272,0.243315,302523200
"2050","1998-07-13",0.285156,0.304688,0.284598,0.303013,0.257544,715388800
"2051","1998-07-14",0.303013,0.303571,0.295759,0.298549,0.25375,548531200
"2052","1998-07-15",0.300781,0.30971,0.299107,0.307478,0.261339,594966400
"2053","1998-07-16",0.33817,0.340402,0.319196,0.334821,0.284579,2561350400
"2054","1998-07-17",0.332589,0.332589,0.323103,0.329241,0.279836,629552000
"2055","1998-07-20",0.326451,0.327009,0.316964,0.323661,0.275093,383891200
"2056","1998-07-21",0.322545,0.330357,0.317522,0.31808,0.27035,329504000
"2057","1998-07-22",0.311942,0.31808,0.305804,0.3125,0.265607,280728000
"2058","1998-07-23",0.310826,0.31808,0.310268,0.311942,0.265133,253131200
"2059","1998-07-24",0.315848,0.316964,0.301897,0.30971,0.263236,271286400
"2060","1998-07-27",0.305804,0.311384,0.296875,0.307478,0.261339,214233600
"2061","1998-07-28",0.304129,0.309152,0.294643,0.300223,0.255172,225377600
"2062","1998-07-29",0.301339,0.320313,0.300781,0.313616,0.266556,447720000
"2063","1998-07-30",0.319754,0.328125,0.316964,0.325893,0.27699,362297600
"2064","1998-07-31",0.327009,0.328125,0.308036,0.309152,0.262762,183108800
"2065","1998-08-03",0.305804,0.317522,0.296875,0.313616,0.266556,301761600
"2066","1998-08-04",0.316964,0.321429,0.303571,0.305246,0.259442,293921600
"2067","1998-08-05",0.301339,0.321429,0.299107,0.321429,0.273196,454081600
"2068","1998-08-06",0.313058,0.329241,0.311384,0.329241,0.279836,438614400
"2069","1998-08-07",0.332031,0.333705,0.321429,0.325893,0.27699,298020800
"2070","1998-08-10",0.324219,0.339844,0.323661,0.338728,0.287899,488600000
"2071","1998-08-11",0.337054,0.366071,0.333705,0.348214,0.295962,1759475200
"2072","1998-08-12",0.354911,0.365513,0.352539,0.357701,0.304026,689774400
"2073","1998-08-13",0.356585,0.363839,0.351563,0.352121,0.299283,390779200
"2074","1998-08-14",0.363281,0.363839,0.352679,0.361607,0.307345,450777600
"2075","1998-08-17",0.366071,0.382254,0.356027,0.374442,0.318254,930876800
"2076","1998-08-18",0.378906,0.387277,0.377232,0.380022,0.322997,605953600
"2077","1998-08-19",0.388393,0.390625,0.366071,0.366071,0.311139,485990400
"2078","1998-08-20",0.366071,0.367188,0.359375,0.362723,0.308294,391921600
"2079","1998-08-21",0.357143,0.388951,0.348214,0.383929,0.326318,813377600
"2080","1998-08-24",0.387835,0.388393,0.358259,0.367746,0.312563,610176000
"2081","1998-08-25",0.378348,0.378348,0.359933,0.364397,0.309717,495566400
"2082","1998-08-26",0.356027,0.367188,0.352679,0.360491,0.306397,406481600
"2083","1998-08-27",0.350446,0.350446,0.31808,0.334821,0.284579,1114243200
"2084","1998-08-28",0.331473,0.34375,0.304688,0.305246,0.259442,932254400
"2085","1998-08-31",0.310268,0.311384,0.276786,0.27846,0.236675,868224000
"2086","1998-09-01",0.280134,0.315848,0.273438,0.304688,0.258967,869075200
"2087","1998-09-02",0.316964,0.333705,0.314732,0.317522,0.269875,843001600
"2088","1998-09-03",0.3125,0.313616,0.303571,0.309152,0.262762,409752000
"2089","1998-09-04",0.316964,0.325335,0.301339,0.313616,0.266556,377272000
"2090","1998-09-08",0.339286,0.341518,0.328125,0.341518,0.290271,402796800
"2091","1998-09-09",0.339844,0.340402,0.330357,0.333705,0.28363,354692800
"2092","1998-09-10",0.323661,0.341518,0.319196,0.340402,0.289322,526881600
"2093","1998-09-11",0.34375,0.353795,0.329241,0.335938,0.285528,352284800
"2094","1998-09-14",0.341518,0.34654,0.331473,0.332031,0.282207,247072000
"2095","1998-09-15",0.328125,0.344308,0.325893,0.34096,0.289796,433652800
"2096","1998-09-16",0.344866,0.345982,0.330357,0.333147,0.283156,258876800
"2097","1998-09-17",0.321987,0.331473,0.320313,0.321429,0.273196,269292800
"2098","1998-09-18",0.321987,0.328125,0.317522,0.328125,0.278888,305076800
"2099","1998-09-21",0.318638,0.329799,0.31529,0.329799,0.28031,295870400
"2100","1998-09-22",0.331473,0.335938,0.324777,0.330357,0.280785,257936000
"2101","1998-09-23",0.332589,0.342634,0.326451,0.342076,0.290745,287918400
"2102","1998-09-24",0.33817,0.353237,0.337054,0.34375,0.292168,482843200
"2103","1998-09-25",0.34096,0.349888,0.335938,0.345982,0.294065,228289600
"2104","1998-09-28",0.354911,0.358817,0.339286,0.348772,0.296436,405417600
"2105","1998-09-29",0.348772,0.357143,0.340402,0.352679,0.299757,305132800
"2106","1998-09-30",0.345982,0.350446,0.339286,0.340402,0.289322,167182400
"2107","1998-10-01",0.328125,0.339286,0.315848,0.318638,0.270824,370216000
"2108","1998-10-02",0.316964,0.323661,0.304688,0.313058,0.266081,475574400
"2109","1998-10-05",0.303571,0.308594,0.28125,0.287388,0.244263,551880000
"2110","1998-10-06",0.300781,0.306362,0.290179,0.290737,0.24711,399862400
"2111","1998-10-07",0.289063,0.297433,0.284598,0.285156,0.242366,473356800
"2112","1998-10-08",0.276786,0.27846,0.254464,0.275112,0.233829,689214400
"2113","1998-10-09",0.283482,0.314732,0.274554,0.313616,0.266556,668236800
"2114","1998-10-12",0.334821,0.343192,0.326451,0.334263,0.284104,622899200
"2115","1998-10-13",0.339844,0.349888,0.321429,0.345982,0.294065,941628800
"2116","1998-10-14",0.354911,0.368862,0.328683,0.333705,0.28363,2280017600
"2117","1998-10-15",0.323661,0.332589,0.316964,0.327009,0.277939,840672000
"2118","1998-10-16",0.331473,0.339844,0.325893,0.327567,0.278413,615563200
"2119","1998-10-19",0.327567,0.339844,0.320313,0.334821,0.284579,475776000
"2120","1998-10-20",0.338728,0.34096,0.321429,0.321987,0.27367,382088000
"2121","1998-10-21",0.328125,0.334263,0.319196,0.331473,0.281733,430617600
"2122","1998-10-22",0.329241,0.335938,0.323661,0.328125,0.278888,317374400
"2123","1998-10-23",0.328125,0.329241,0.313616,0.316964,0.269401,355980800
"2124","1998-10-26",0.321987,0.337054,0.316964,0.334263,0.284104,475843200
"2125","1998-10-27",0.339286,0.347656,0.313058,0.314732,0.267504,538193600
"2126","1998-10-28",0.314732,0.330357,0.313616,0.328683,0.279362,363708800
"2127","1998-10-29",0.325335,0.334263,0.319754,0.325335,0.276516,344579200
"2128","1998-10-30",0.328683,0.334821,0.323661,0.331473,0.281733,317643200
"2129","1998-11-02",0.334821,0.337054,0.332589,0.335938,0.285528,253769600
"2130","1998-11-03",0.333705,0.341518,0.333147,0.337612,0.286951,370451200
"2131","1998-11-04",0.344308,0.34933,0.340402,0.345424,0.293591,627883200
"2132","1998-11-05",0.342634,0.351563,0.339844,0.34096,0.289796,607118400
"2133","1998-11-06",0.33817,0.341518,0.332589,0.339844,0.288848,797339200
"2134","1998-11-09",0.336496,0.340402,0.316964,0.327009,0.277939,660788800
"2135","1998-11-10",0.323103,0.323661,0.3125,0.313616,0.266556,883982400
"2136","1998-11-11",0.319196,0.319754,0.292411,0.299665,0.254698,948505600
"2137","1998-11-12",0.295759,0.307478,0.293527,0.303571,0.258018,595100800
